2025-10-29 09:38:27,882 | INFO | honoua | GET /emissions/summary_a40 -> 422 (1.3 ms)
2025-10-29 09:44:45,687 | INFO | honoua | GET /emissions/summary_a40 -> 200 (1.5 ms)
2025-10-29 09:44:45,744 | INFO | honoua | GET /emissions/summary_a40 -> 200 (1.3 ms)
2025-10-29 09:44:45,798 | INFO | honoua | GET /emissions/summary_a40 -> 200 (0.9 ms)
2025-10-29 09:58:44,262 | INFO | honoua | GET /emissions/summary_a40 -> 200 (1.4 ms)
2025-10-29 09:58:44,319 | INFO | honoua | GET /emissions/summary_a40 -> 200 (1.2 ms)
2025-10-29 10:54:54,407 | INFO | honoua | GET /emissions/summary_a40 -> 200 (27.4 ms)
2025-10-29 10:54:54,417 | INFO | honoua | GET /emissions/summary_a40 -> 200 (4.1 ms)
2025-10-29 10:54:54,420 | INFO | honoua | GET /health -> 200 (18.7 ms)
2025-10-29 10:54:54,423 | INFO | honoua | GET /health -> 200 (17.0 ms)
2025-10-29 10:54:54,425 | INFO | honoua | GET /health -> 200 (15.4 ms)
2025-10-29 10:55:20,305 | INFO | honoua | GET /emissions/summary_a40 -> 200 (15.6 ms)
2025-10-29 10:55:20,349 | INFO | honoua | GET /emissions/summary_a40 -> 200 (1.6 ms)
2025-10-29 12:51:24,064 | INFO | honoua | GET /emissions/summary_a40 -> 200 (17.0 ms)
2025-10-29 12:51:24,383 | INFO | honoua | GET /emissions/summary_a40 -> 200 (1.2 ms)
2025-10-29 13:03:00,426 | INFO | honoua | GET /emissions/summary_a40 -> 200 (87.1 ms)
2025-10-29 13:32:44,931 | INFO | honoua | GET /emissions/summary_a40 -> 200 (3.2 ms)
2025-10-29 13:32:44,972 | INFO | honoua | GET /emissions/summary_a40 -> 200 (2.8 ms)
2025-10-29 13:32:45,013 | INFO | honoua | GET /emissions/summary_a40 -> 200 (1.0 ms)
2025-10-29 16:00:04,402 | INFO | honoua | GET /groups -> 200 (1.9 ms)
2025-10-29 16:00:04,441 | INFO | honoua | GET /emissions/summary_groups -> 200 (2.6 ms)
2025-10-29 16:00:04,475 | INFO | honoua | GET /emissions/summary_groups -> 200 (0.7 ms)
2025-10-29 19:36:32,257 | INFO | honoua | POST /groups -> 400 (27.6 ms)
2025-10-29 19:36:32,263 | INFO | honoua | POST /groups -> 400 (30.4 ms)
2025-10-29 19:36:32,326 | INFO | honoua | POST /groups -> 400 (90.9 ms)
2025-10-29 19:36:32,402 | INFO | honoua | GET /health -> 200 (159.7 ms)
2025-10-29 19:36:32,408 | INFO | honoua | GET /health -> 200 (162.8 ms)
2025-10-29 19:36:32,421 | INFO | honoua | POST /groups -> 400 (172.7 ms)
2025-10-29 19:36:32,469 | INFO | honoua | POST /groups -> 400 (200.7 ms)
2025-10-29 19:36:32,475 | INFO | honoua | POST /groups -> 400 (95.1 ms)
2025-10-29 19:36:32,502 | INFO | honoua | POST /groups -> 400 (89.8 ms)
2025-10-29 19:36:32,534 | INFO | honoua | GET /health -> 200 (114.3 ms)
2025-10-29 19:36:32,547 | INFO | honoua | POST /groups -> 400 (105.1 ms)
2025-10-29 19:36:32,555 | INFO | honoua | POST /groups -> 400 (93.7 ms)
2025-10-29 19:36:32,593 | INFO | honoua | POST /groups -> 400 (120.1 ms)
2025-10-29 19:36:32,624 | INFO | honoua | POST /groups -> 400 (124.7 ms)
2025-10-29 19:36:32,649 | INFO | honoua | GET /health -> 200 (107.0 ms)
2025-10-29 19:36:32,660 | INFO | honoua | POST /groups -> 400 (115.0 ms)
2025-10-29 19:36:32,690 | INFO | honoua | POST /groups -> 400 (108.8 ms)
2025-10-29 19:36:32,922 | INFO | honoua | GET /health -> 200 (267.0 ms)
2025-10-29 19:36:32,927 | INFO | honoua | POST /groups -> 400 (268.1 ms)
2025-10-29 19:37:01,528 | INFO | honoua | GET /health -> 200 (2.3 ms)
2025-10-29 19:37:14,643 | INFO | honoua | POST /groups -> 422 (2.5 ms)
2025-10-29 20:13:12,947 | INFO | honoua | GET /health -> 200 (2.7 ms)
2025-10-29 20:15:26,664 | INFO | honoua | POST /groups -> 201 (145.0 ms)
2025-10-29 20:54:52,299 | INFO | honoua | GET /groups -> 200 (95.3 ms)
2025-10-29 21:25:25,324 | INFO | honoua | POST /groups/1/sessions -> 204 (71.8 ms)
